customer_id,first_name,last_name,gender,age,email,phone,city,state,country,signup_date,loyalty_tier,preferred_channel
CUST00566,Rodney,Horne,Female,39,zjackson@gonzalez.com,606-511-9968x1508,Smithbury,New York,USA,2024-12-03,Silver,Mobile App
CUST00567,Andrea,Deleon,Other,49,angela51@johnston.com,(942)317-1755,East Samantha,South Dakota,USA,2021-09-23,Gold,In-Store
CUST00568,David,Short,Female,69,wterry@gmail.com,071.484.2976x349,Lake Crystalshire,Missouri,USA,2025-02-14,Silver,In-Store
CUST00569,Elizabeth,Roy,Female,23,pattersonstephen@pollard.com,527.930.4296x4675,Roseland,Arizona,USA,2021-05-25,Gold,In-Store
CUST00570,Abigail,Bender,Male,52,gabriela87@yahoo.com,729.558.2501,Danielmouth,Colorado,USA,2023-12-17,Gold,Mobile App
CUST00571,Jacqueline,Solomon,Male,23,hernandezkimberly@murphy-camacho.com,001-171-754-0232x446,Michellechester,Michigan,USA,2022-04-24,Gold,In-Store
CUST00572,Katherine,Martinez,Female,37,mmason@hotmail.com,(191)982-2396,Howardville,Mississippi,USA,2025-10-25,Gold,In-Store
CUST00573,Sarah,Taylor,Other,45,hayneschristopher@barajas-johnson.biz,959.609.1962x91484,Port Eric,Rhode Island,USA,2025-06-11,Silver,In-Store
CUST00574,Jill,Costa,Female,40,david53@gmail.com,257.826.8754,Hannahchester,Indiana,USA,2025-01-11,Gold,Web
CUST00575,Michelle,Lowe,Other,40,michaelgray@hotmail.com,001-898-646-5866x054,East Markberg,Hawaii,USA,2022-12-19,Platinum,Mobile App
CUST00576,Patricia,Wilcox,Female,58,ryan71@munoz.com,+1-799-165-7695,Harrisonport,Utah,USA,2021-07-30,Silver,Web
CUST00577,Adriana,Walker,Other,58,ujackson@marshall-miller.com,(769)497-9752x944,Port Sierraville,Rhode Island,USA,2022-01-31,Gold,Mobile App
CUST00578,Bryan,Kemp,Other,69,gpineda@yahoo.com,(497)953-7045x33496,Dawnshire,Missouri,USA,2021-07-27,Platinum,In-Store
CUST00579,Pamela,Wilson,Male,19,nshaffer@hotmail.com,680.134.2884x6274,North Andreshire,Wisconsin,USA,2023-03-26,Silver,In-Store
CUST00580,Andrea,West,Other,68,kponce@yahoo.com,+1-856-065-0671x042,Port Austin,Arkansas,USA,2022-07-01,Gold,Web
CUST00581,Jerry,Lopez,Male,22,markmiddleton@hotmail.com,(505)545-6707x7527,Newtonborough,Oklahoma,USA,2023-10-08,Silver,In-Store
CUST00582,Angela,Buckley,Female,41,maytamara@smith.com,+1-196-508-6338x8117,South Jeremy,Idaho,USA,2023-08-08,Gold,In-Store
CUST00583,Cindy,Fuentes,Male,56,kalexander@hotmail.com,4982795112,Andreburgh,South Carolina,USA,2025-08-05,Silver,In-Store
CUST00584,Cynthia,Love,Female,41,lori59@gmail.com,391.776.4501x27781,Destinytown,Wisconsin,USA,2024-03-24,Gold,Mobile App
CUST00585,Bradley,Santiago,Male,54,nbrennan@davis-nelson.info,3159122382,Lake Isaac,Delaware,USA,2022-03-01,Silver,In-Store
CUST00586,Ryan,Brock,Female,43,stevenmeadows@yates.com,+1-301-526-2229x67441,Connieberg,Colorado,USA,2023-08-03,Gold,In-Store
CUST00587,Randy,Rocha,Female,33,kaylamiller@hotmail.com,001-782-390-8076x70021,East Rachelborough,Iowa,USA,2023-03-05,Silver,Web
CUST00588,Selena,Fisher,Other,29,ashley20@blair.info,001-097-089-5186,South Kelly,California,USA,2021-06-01,Gold,In-Store
CUST00589,Rebecca,King,Female,53,nward@rose.info,+1-979-496-3075x08860,New Candace,Tennessee,USA,2022-11-21,Silver,Mobile App
CUST00590,Joseph,Kirk,Female,63,rebeccalawson@blair-gibson.info,001-849-485-5682x35697,West Anthony,Missouri,USA,2022-02-20,Gold,Web
CUST00591,Karen,Gonzalez,Other,36,nicole41@hotmail.com,+1-159-932-0163,Campbellborough,New Hampshire,USA,2025-12-10,Platinum,Mobile App
CUST00592,Luis,Manning,Male,25,jameswright@lewis-moody.com,001-042-695-0952,South Bruceside,California,USA,2024-10-02,Silver,Web
CUST00593,Crystal,Johnson,Female,29,kelseybernard@lee-russell.com,+1-117-925-7090x90104,Copelandfurt,New Hampshire,USA,2023-04-21,Platinum,Mobile App
CUST00594,Adrian,Brown,Male,69,bennettjohn@gross-nichols.com,001-930-087-4975x10045,New Jason,Montana,USA,2025-01-04,Platinum,Mobile App
CUST00595,Darren,Savage,Other,40,blackwelldouglas@gmail.com,(210)413-9764,Lake Kyleview,Virginia,USA,2022-11-04,Platinum,Web
CUST00596,Erik,Perry,Other,52,johnnysantos@moore.com,001-755-469-0080x410,Ariastown,Arkansas,USA,2025-07-01,Gold,Mobile App
CUST00597,Tammy,Mitchell,Male,63,courtneyking@gmail.com,140.083.7617x6564,West Margaretborough,Washington,USA,2025-01-29,Platinum,In-Store
CUST00598,Eric,Ortiz,Other,29,saraestrada@hotmail.com,001-513-897-0454x53281,Port Jacquelinehaven,Massachusetts,USA,2024-10-24,Gold,In-Store
CUST00599,Roger,Petersen,Male,25,codyhernandez@ferguson.com,001-100-873-0321x9643,Halltown,Maryland,USA,2021-11-11,Silver,Web
CUST00600,Anna,Erickson,Male,68,iramos@lynch.com,6810721020,Coryside,Delaware,USA,2021-11-18,Gold,Web
CUST00601,Raymond,Smith,Female,53,kingvictor@harper.com,+1-966-573-4314x905,Scottmouth,Arkansas,USA,2023-12-21,Platinum,Mobile App
CUST00602,Andre,Johnson,Female,69,amoore@mcgee.com,874-376-3751,Jonestown,North Carolina,USA,2023-07-15,Platinum,Web
CUST00603,Mary,Moore,Other,23,rosskelly@hartman.com,748.993.8226,New Elizabethville,Arkansas,USA,2021-11-11,Silver,Mobile App
CUST00604,Kylie,Le,Female,63,mendezandrew@hotmail.com,491.626.4752,Lake Benjaminside,North Dakota,USA,2021-12-07,Platinum,Mobile App
CUST00605,Steven,Wilkins,Other,44,joannacrane@ingram.com,392-769-7093x741,North Susan,Rhode Island,USA,2025-10-22,Gold,In-Store
CUST00606,John,Dixon,Male,26,stacywalsh@roberson.net,001-083-142-3346x555,Jameshaven,Michigan,USA,2022-01-05,Gold,In-Store
CUST00607,Timothy,Richards,Male,46,beth61@quinn-farrell.net,001-346-059-8570x93625,East Thomas,Indiana,USA,2025-01-12,Gold,In-Store
CUST00608,William,Nunez,Other,40,jayfreeman@yahoo.com,335.055.4297,Port Glennfort,Maine,USA,2024-05-12,Silver,In-Store
CUST00609,Ashley,Hayes,Other,55,jjackson@martinez-wilson.info,001-435-003-0829x77404,West Barbara,New Jersey,USA,2025-05-20,Silver,Web
CUST00610,Todd,Strickland,Female,50,danielchan@navarro-lewis.com,4862793765,Kevinville,New Mexico,USA,2025-03-28,Silver,Web
CUST00611,Taylor,Hudson,Other,27,emilyfranco@hotmail.com,458.089.1588x75749,Dunlapstad,Minnesota,USA,2023-09-24,Gold,Web
CUST00612,Susan,Lowe,Male,38,iali@bennett-robinson.com,+1-205-285-4074x731,West Nathan,California,USA,2024-10-30,Platinum,Web
CUST00613,Cynthia,Bowen,Female,51,richardrobbins@hotmail.com,5702090639,Port Monicamouth,Missouri,USA,2022-11-12,Gold,Web
CUST00614,Shawn,Rojas,Female,30,crich@stewart.com,849-513-2885,Keithstad,Colorado,USA,2023-09-23,Platinum,In-Store
CUST00615,Rebecca,White,Female,26,david01@hooper.com,2170636772,Jamesstad,Virginia,USA,2022-11-17,Platinum,Mobile App
CUST00616,Miguel,Gray,Other,52,vazquezernest@gmail.com,001-028-874-5083x8057,East Jamesport,Nevada,USA,2023-09-16,Silver,In-Store
CUST00617,Tony,Schmidt,Other,28,maryrussell@gmail.com,+1-842-538-0755x49050,Dunlapport,Kentucky,USA,2021-07-23,Platinum,In-Store
CUST00618,Christopher,Rios,Male,28,danielruiz@gmail.com,725-041-5023,Guerraview,Vermont,USA,2025-12-12,Platinum,In-Store
CUST00619,Christina,Jones,Other,56,weaverwilliam@lopez.net,(695)713-6867,Port Michealville,South Carolina,USA,2021-09-12,Gold,In-Store
CUST00620,Sharon,Hill,Male,70,dle@young-diaz.org,+1-179-042-6062x284,Ryanfurt,Wyoming,USA,2023-01-11,Silver,Web
CUST00621,Kyle,Hunter,Male,59,justin39@yahoo.com,001-187-839-7094x1580,Taylortown,Florida,USA,2023-09-25,Platinum,Mobile App
CUST00622,Cesar,Reynolds,Other,31,lisagraham@huffman-mcclure.com,905.577.3003x407,East Veronica,Massachusetts,USA,2025-12-25,Platinum,Mobile App
CUST00623,Steven,Cohen,Other,58,jonathan49@arnold.com,(890)019-3606,Brookefurt,Mississippi,USA,2025-07-19,Silver,Mobile App
CUST00624,Kayla,Thompson,Other,52,christophercombs@hotmail.com,+1-278-843-0247x088,Dorisberg,Missouri,USA,2023-06-18,Gold,In-Store
CUST00625,Sandra,Oneill,Female,48,ithomas@martin-bennett.org,209-333-3498x012,East Cheryl,Colorado,USA,2023-01-30,Silver,In-Store
CUST00626,Kevin,Pitts,Female,37,bryantjohn@tapia-gardner.biz,001-400-140-4386x5113,Michaelmouth,Illinois,USA,2025-10-15,Gold,Web
CUST00627,Denise,Short,Other,21,vedwards@martinez-watts.com,446-928-1222,Anthonyview,New York,USA,2023-11-13,Silver,Mobile App
CUST00628,Bryan,Thomas,Female,48,sharpsarah@hotmail.com,001-868-734-1611x865,New Carolinetown,Montana,USA,2022-06-22,Gold,Web
CUST00629,Michelle,Goodman,Female,56,jamesherrera@gmail.com,001-139-623-1100x0303,Ronaldburgh,Mississippi,USA,2023-04-01,Silver,Mobile App
CUST00630,Alan,Turner,Other,38,itucker@gmail.com,(995)862-7182,Zacharychester,Alabama,USA,2025-12-31,Platinum,Mobile App
CUST00631,Brian,Davis,Female,26,johnsonderek@yahoo.com,001-535-621-2551x728,North Javierchester,Arizona,USA,2022-02-28,Gold,In-Store
CUST00632,James,Key,Other,24,fgray@hotmail.com,(613)768-5330,Lake Michael,Vermont,USA,2024-05-17,Gold,Web
CUST00633,Sarah,Browning,Female,25,wendygilbert@gmail.com,1835872840,Ralphchester,Illinois,USA,2025-11-12,Gold,Mobile App
CUST00634,Robert,Flores,Male,27,joshua87@williams.com,(977)723-7732,Thompsonfort,Louisiana,USA,2025-10-13,Silver,Web
CUST00635,Diana,Daugherty,Female,42,ngutierrez@hotmail.com,(215)582-0054x149,Andrewhaven,Arizona,USA,2022-06-19,Platinum,Mobile App
CUST00636,Kathryn,Green,Male,28,summer55@lambert-macias.biz,(077)228-2357,Ritterport,Utah,USA,2022-03-31,Gold,In-Store
CUST00637,James,Mcgee,Other,38,yatesrachael@yahoo.com,998.236.8333x08021,Youngburgh,Virginia,USA,2022-02-25,Silver,Web
CUST00638,Robert,Alvarez,Female,50,melanie78@myers.com,(586)209-4566,South Kevin,Vermont,USA,2022-11-15,Gold,Mobile App
CUST00639,Rachel,Hernandez,Female,49,porozco@yahoo.com,7697421163,Youngmouth,New Mexico,USA,2021-09-02,Silver,Web
CUST00640,Daniel,Cantu,Female,50,kyle77@mercer.com,001-274-432-9338x76945,Davidville,Louisiana,USA,2023-05-22,Gold,Web
CUST00641,Andrea,Byrd,Male,55,daniel21@hotmail.com,200-908-2511x59755,Nelsonport,Washington,USA,2023-09-22,Gold,Web
CUST00642,Joseph,Jenkins,Male,36,tracy81@warren.info,(727)883-5749x5705,Elizabethstad,South Dakota,USA,2024-08-12,Gold,In-Store
CUST00643,Evan,Holland,Other,61,anthony24@hotmail.com,008-048-4454x693,Lake Thomasville,Louisiana,USA,2026-02-11,Gold,Mobile App
CUST00644,Hannah,Liu,Other,18,tanner23@gomez.biz,619-963-6126x43365,Albertville,Virginia,USA,2023-02-13,Silver,Mobile App
CUST00645,Chad,Manning,Male,34,angelica48@medina.org,001-698-212-2585x1159,Franciston,North Carolina,USA,2025-09-18,Platinum,Mobile App
CUST00646,Nathan,Johnson,Female,41,maxwellpatrick@yahoo.com,454.555.0997x780,Thompsonhaven,Massachusetts,USA,2025-04-07,Silver,Mobile App
CUST00647,Tamara,Knight,Male,54,edward17@smith.com,(823)392-4917x8730,Lake Kevinshire,Colorado,USA,2023-09-25,Platinum,Web
CUST00648,John,Garner,Female,53,olsonlisa@yahoo.com,(350)716-1157,West Miguelshire,Delaware,USA,2022-01-31,Gold,Web
CUST00649,Caitlin,Jackson,Female,50,conleycrystal@yahoo.com,243.709.8544,Owensfort,Georgia,USA,2025-03-24,Gold,In-Store
CUST00650,Larry,Carter,Female,70,laurapeterson@cain-peterson.com,244.902.5887,New Jim,Pennsylvania,USA,2022-05-27,Platinum,In-Store
CUST00651,Jim,Stone,Other,25,jonesveronica@gmail.com,(929)708-8144x8700,Paulastad,Illinois,USA,2022-07-20,Silver,Web
CUST00652,Craig,Phelps,Female,41,justin44@yahoo.com,4399067382,Port Yvonneberg,North Carolina,USA,2023-12-27,Gold,In-Store
CUST00653,Darrell,Schneider,Female,66,lwilson@blackburn-williams.com,+1-533-649-3866x847,West Calebview,Virginia,USA,2025-10-28,Silver,Web
CUST00654,Victoria,Contreras,Other,50,brianmarshall@hotmail.com,001-662-328-0445x9572,Fordville,Utah,USA,2024-11-03,Gold,In-Store
CUST00655,James,Hernandez,Male,20,sheila89@cox-castro.org,+1-301-108-4054,East Kelly,Texas,USA,2023-03-04,Silver,Web
CUST00656,Cody,Leblanc,Other,39,kathleenbrown@martinez.com,0079221054,New Samantha,Texas,USA,2024-11-12,Gold,In-Store
CUST00657,Sheryl,Giles,Female,27,katherine26@jones.com,(008)882-3968x857,New Amandaport,California,USA,2025-11-22,Platinum,In-Store
CUST00658,Walter,Hanson,Male,38,wmccarthy@miller.com,483.435.0635,Carolineside,Missouri,USA,2022-03-31,Platinum,Mobile App
CUST00659,James,Gamble,Male,43,sandersjames@hotmail.com,(403)444-4945x603,Jenniferfurt,Missouri,USA,2024-12-19,Platinum,In-Store
CUST00660,Richard,Kim,Female,55,barberbrittany@hotmail.com,355-064-0023x166,West Cassandrafurt,Missouri,USA,2022-11-10,Gold,In-Store
CUST00661,Linda,Butler,Other,52,marquezrandy@hotmail.com,(753)088-5474x33230,New Kimmouth,New York,USA,2021-08-21,Gold,In-Store
CUST00662,Patrick,Butler,Other,37,martinzachary@gmail.com,794.731.6670x255,Macdonaldmouth,North Carolina,USA,2022-01-15,Gold,Web
CUST00663,Marie,Martinez,Female,39,john80@hotmail.com,291.011.3978x0084,New Victoria,Arkansas,USA,2024-06-11,Platinum,Web
CUST00664,Summer,Becker,Female,55,petersoncarolyn@coffey.org,534-978-8888,North Davidburgh,Georgia,USA,2023-05-27,Gold,In-Store
CUST00665,Jessica,Kramer,Other,58,jordansarah@taylor-henderson.net,252-826-1385,Johnsonside,Tennessee,USA,2023-06-23,Silver,In-Store
CUST00666,Paula,Russell,Female,34,wyattallison@yahoo.com,3006567090,North Benjaminport,Colorado,USA,2023-07-02,Platinum,In-Store
CUST00667,Ashley,Acosta,Other,32,sonia58@hotmail.com,(880)705-1929,Lake Candacemouth,Nevada,USA,2023-06-27,Platinum,Web
CUST00668,Amy,Campbell,Other,48,andreathompson@williams.com,(199)702-5615,Billyshire,Tennessee,USA,2024-05-14,Silver,In-Store
CUST00669,Bradley,Gutierrez,Other,64,cgutierrez@jones-harmon.com,0692824797,Sampsonborough,Arizona,USA,2022-04-14,Platinum,Mobile App
CUST00670,Robert,Weber,Male,70,chelseawatson@howe.com,308-760-7100x2722,Chenshire,Montana,USA,2024-12-15,Platinum,Web
CUST00671,Beverly,Wells,Male,54,leroyroberts@rangel.com,701.471.7635x595,Meyerborough,Idaho,USA,2023-10-23,Platinum,Web
CUST00672,Joshua,Ryan,Male,19,leemark@newman.net,001-988-625-1415x82067,Davisfort,Illinois,USA,2023-02-25,Gold,Mobile App
CUST00673,Sharon,Barnes,Female,27,trobertson@hotmail.com,+1-308-271-3260x862,New Derek,Texas,USA,2023-07-18,Gold,In-Store
CUST00674,Bobby,Hall,Male,44,katrina94@hotmail.com,636.331.5515x6700,Brockchester,New Hampshire,USA,2026-02-03,Platinum,In-Store
CUST00675,Krista,Martinez,Female,65,whamilton@smith.org,(918)954-4059x879,Lake Davidborough,Minnesota,USA,2024-06-02,Platinum,Web
CUST00676,Mary,Roberts,Other,26,david68@hotmail.com,+1-340-597-9602x65312,West Jennifermouth,Missouri,USA,2022-08-07,Platinum,Web
CUST00677,Christy,Huff,Other,38,donna18@hotmail.com,957-416-8457x9497,Aaronview,Missouri,USA,2022-08-06,Platinum,Mobile App
CUST00678,Barbara,Wood,Other,42,daniel06@yahoo.com,996-279-0761x647,New Heatherton,Colorado,USA,2025-06-30,Gold,Web
CUST00679,Gregory,Lucas,Female,52,wjennings@hotmail.com,865.467.5991x10859,Bowenstad,Arizona,USA,2023-10-10,Gold,In-Store
CUST00680,Jennifer,Myers,Female,61,ashley44@gmail.com,859.314.3673,East Herbertview,Texas,USA,2021-05-11,Platinum,In-Store
CUST00681,Zachary,Atkinson,Other,69,tarapaul@gmail.com,+1-571-327-5218x235,Kimfort,Wisconsin,USA,2025-05-13,Platinum,Mobile App
CUST00682,Ebony,Blake,Other,48,raymondjones@murphy-newton.com,571.156.9247,New Brenda,Kansas,USA,2023-11-05,Silver,Web
CUST00683,Scott,Campbell,Female,53,kyle12@yahoo.com,556.727.5944x614,Norrisstad,Colorado,USA,2023-10-18,Gold,Web
CUST00684,Craig,Smith,Female,67,scottbryan@gmail.com,929.567.0119x882,Lake Danielle,California,USA,2024-06-28,Gold,In-Store
CUST00685,Vicki,Barnes,Male,62,tyroneadams@yahoo.com,(962)653-7655x9481,Sheaview,Vermont,USA,2023-05-31,Platinum,Mobile App
CUST00686,Ashley,Manning,Female,48,robert41@myers-rivera.com,6214807516,Johnsontown,New Hampshire,USA,2023-05-13,Gold,In-Store
CUST00687,Jonathan,Jenkins,Other,35,juliejohnson@hotmail.com,346-231-1002,Kristinahaven,Louisiana,USA,2024-03-01,Gold,Web
CUST00688,Yolanda,Cooper,Other,61,robertsonalexander@west.com,001-728-126-3115x0032,Port Pamela,Georgia,USA,2024-12-19,Platinum,Mobile App
CUST00689,Richard,Torres,Female,70,leericky@gmail.com,(967)314-8289x70156,Port Frank,Rhode Island,USA,2025-11-19,Gold,Web
CUST00690,Jennifer,Wheeler,Female,20,carolmosley@gmail.com,5040397354,North Josephside,Alabama,USA,2022-04-05,Gold,In-Store
CUST00691,John,Stephens,Male,40,uwilliams@hotmail.com,(345)248-0468,New Jeremyfort,Alabama,USA,2022-04-30,Gold,In-Store
CUST00692,Tiffany,Brown,Female,65,carlahatfield@yahoo.com,701.862.7830,New Ana,Missouri,USA,2026-04-10,Gold,Web
CUST00693,Krystal,Phillips,Male,70,steven78@gmail.com,+1-399-932-1670x563,North Jeffrey,Nevada,USA,2024-03-27,Platinum,Mobile App
CUST00694,Karen,Olson,Other,62,tyler50@hotmail.com,188.981.5937,Wrightland,Montana,USA,2022-01-13,Gold,Web
CUST00695,Brian,Williams,Male,57,kevinlindsey@gmail.com,(265)515-1049x63581,West David,Pennsylvania,USA,2025-05-23,Platinum,In-Store
CUST00696,Andre,Obrien,Male,33,theresabrown@gmail.com,001-725-898-1090x50332,New Tracyburgh,California,USA,2023-01-12,Silver,In-Store
CUST00697,Mitchell,Dominguez,Other,32,robertsonkayla@gmail.com,998.965.0779,Webbfurt,New York,USA,2022-01-05,Platinum,Web
CUST00698,Adam,Bryant,Male,24,richard39@grant.info,+1-935-251-7018x8010,Port Sarah,Nebraska,USA,2022-07-05,Gold,Mobile App
CUST00699,Joshua,Jones,Other,48,kyle78@roberts.com,+1-566-388-8482x7241,East Crystal,Maine,USA,2022-03-12,Silver,In-Store
CUST00700,Ashley,Shaw,Male,18,connieparker@yahoo.com,+1-606-683-3801,East Juanburgh,Wyoming,USA,2023-01-04,Platinum,Web
CUST00701,Latoya,Bautista,Female,59,francisco12@richards.com,+1-917-884-5321,New Rachaelmouth,Illinois,USA,2023-05-06,Gold,Mobile App
CUST00702,Barry,Gonzalez,Other,30,natashasanders@gmail.com,715-329-7752x840,Ericberg,Florida,USA,2022-07-28,Gold,Mobile App
CUST00703,Andrea,Johnson,Female,59,campbelltabitha@perry.com,(705)092-2598,Fergusonview,Iowa,USA,2025-11-07,Silver,Web
CUST00704,Jessica,Horn,Other,54,williamburgess@gmail.com,001-586-449-4104,Robynmouth,Idaho,USA,2025-04-11,Silver,In-Store
CUST00705,Andrew,Evans,Other,64,cameron40@yahoo.com,(685)406-0486,South Christopherborough,Utah,USA,2025-06-07,Silver,Web
CUST00706,Robert,Lee,Female,29,rogerskimberly@gmail.com,667-978-2612,Port Coltonmouth,Maryland,USA,2023-07-24,Silver,Mobile App
CUST00707,Adam,Smith,Female,29,austinjackson@gibson.com,078.258.7203,Port Peter,Ohio,USA,2023-09-30,Platinum,Mobile App
CUST00708,Gabriel,Wilson,Male,18,troycosta@yahoo.com,734-978-6524x03836,Lake Brendanside,Maryland,USA,2023-03-17,Gold,In-Store
CUST00709,Jonathan,Hobbs,Other,24,destinymejia@jones.com,+1-217-274-0630x02578,Lawrencemouth,Maryland,USA,2022-11-25,Gold,Mobile App
CUST00710,Theresa,Smith,Female,59,taylortina@lynn.com,+1-057-823-6262,Stephensonfort,Maryland,USA,2022-07-23,Platinum,In-Store
CUST00711,Jamie,Richard,Female,26,crystal84@conway-wright.net,172.261.5655x3562,Devinfort,Nebraska,USA,2021-08-03,Platinum,Mobile App
CUST00712,Kelly,Grant,Female,30,wcollins@gmail.com,195-375-2913,Jamesstad,New Jersey,USA,2023-03-24,Silver,Mobile App
CUST00713,Charles,Walker,Male,64,courtney55@gmail.com,331.049.4974,Kinghaven,Michigan,USA,2021-07-30,Gold,In-Store
CUST00714,Justin,Allen,Female,63,jillian17@hotmail.com,001-856-278-8620x483,West Jennifer,Rhode Island,USA,2024-06-01,Silver,Web
CUST00715,John,Murphy,Other,39,pjones@gmail.com,924.433.0812x766,South Robertbury,Massachusetts,USA,2023-10-21,Gold,In-Store
CUST00716,Kelli,Wade,Other,66,stephaniezuniga@williams.com,5673228245,Lake Richard,Kentucky,USA,2022-07-15,Silver,Web
CUST00717,Lisa,Harrison,Other,58,jeffrey66@sharp.com,057.371.5971,New Jerryburgh,West Virginia,USA,2021-10-10,Gold,Mobile App
CUST00718,Eric,Brock,Other,38,sellerscaroline@pope.info,(493)222-3448x03738,Mccoyborough,Ohio,USA,2021-07-15,Silver,Mobile App
CUST00719,Sabrina,Schmidt,Other,24,wbutler@gmail.com,001-452-690-0361x90763,New Ronald,Minnesota,USA,2024-03-03,Silver,Web
CUST00720,Sarah,Griffin,Female,38,maysteven@gmail.com,(815)457-4071x4839,Heatherburgh,Illinois,USA,2025-05-30,Silver,Web
CUST00721,Christopher,Mendoza,Female,42,clarkkristen@mays-stephens.com,(362)066-5509x93845,South Taylorville,Mississippi,USA,2024-05-18,Silver,Mobile App
CUST00722,Olivia,Bentley,Female,39,scottdaniel@valdez.com,688.598.1262,Alvarezfurt,Utah,USA,2024-12-08,Gold,In-Store
CUST00723,Robert,Kidd,Other,54,ekaiser@hotmail.com,884-547-5361x88483,Port Larry,Minnesota,USA,2025-12-11,Silver,Mobile App
CUST00724,Linda,Chambers,Other,41,lindafreeman@jackson.com,088.471.5873x343,Rosebury,Pennsylvania,USA,2022-06-17,Platinum,Web
CUST00725,Raymond,Mendez,Male,60,victoriamorgan@yahoo.com,895-831-6693,Lopezside,Colorado,USA,2024-12-03,Silver,Mobile App
CUST00726,Ann,Golden,Female,28,dhays@gmail.com,(898)553-6472x40830,Coffeychester,Florida,USA,2024-09-01,Gold,In-Store
CUST00727,Ana,Miller,Other,63,kevinjames@hotmail.com,4592689419,Johnsonburgh,New Mexico,USA,2024-02-28,Gold,In-Store
CUST00728,Jared,Peterson,Male,58,rodrigueztimothy@davis.biz,001-309-703-3308,Port Johnny,Hawaii,USA,2021-05-31,Gold,Mobile App
CUST00729,Rachel,Morales,Other,32,tburns@hotmail.com,001-101-523-5259x4294,Delgadobury,West Virginia,USA,2023-03-28,Silver,Web
CUST00730,Melanie,Sanchez,Female,27,wsexton@gmail.com,037.862.5418,New Kevinburgh,Florida,USA,2024-05-04,Gold,In-Store
CUST00731,James,Cuevas,Other,41,vkennedy@yahoo.com,322-282-6588x524,Stephaniemouth,Montana,USA,2021-10-27,Gold,In-Store
CUST00732,Sara,Mendoza,Other,48,simmonsleslie@russell.org,(342)695-3231x055,East Katieshire,Florida,USA,2021-12-18,Platinum,In-Store
CUST00733,James,Cook,Male,66,zacharyjohns@baker.com,+1-927-192-8077x49906,West Angela,Missouri,USA,2024-01-03,Silver,In-Store
CUST00734,David,Thomas,Other,68,johnmorgan@morrison.biz,(950)974-8423,South Calvinville,Maine,USA,2022-10-27,Silver,In-Store
CUST00735,Brittany,Johnson,Female,51,alison33@washington.com,823.372.2448x329,South Mandy,Maryland,USA,2026-02-10,Platinum,Mobile App
CUST00736,Gary,Gardner,Male,54,joshuacrosby@myers.com,789.747.6150x2514,Rhodesbury,North Carolina,USA,2024-08-04,Silver,Web
CUST00737,Scott,Mcknight,Other,50,epeterson@romero.com,(250)638-2593x134,Mendozaport,Minnesota,USA,2026-02-07,Silver,In-Store
CUST00738,Dustin,Martinez,Other,27,lindapage@tran.com,(735)729-1353x075,Nicholsonborough,Maine,USA,2024-12-03,Silver,Mobile App
CUST00739,Maria,French,Other,46,yvonne03@gmail.com,286.322.1580x2582,Leemouth,Minnesota,USA,2023-02-02,Silver,In-Store
CUST00740,Brian,Edwards,Male,63,robert32@wyatt-benton.com,+1-361-370-5339x5492,Port Frank,Nebraska,USA,2024-05-19,Platinum,Mobile App
CUST00741,William,Davis,Male,50,andersonjohn@hotmail.com,(339)710-0698,Edwardsburgh,Georgia,USA,2026-03-22,Gold,Web
CUST00742,Savannah,Williams,Female,26,anna78@gmail.com,001-724-667-6355x3543,Lake Marymouth,Missouri,USA,2024-05-09,Platinum,Mobile App
CUST00743,Paula,Hawkins,Female,54,katherinereynolds@gmail.com,(262)218-3413,Swansontown,Oregon,USA,2022-05-08,Silver,In-Store
CUST00744,Janet,Lopez,Female,61,kellypayne@flowers.com,+1-139-170-8578x991,New Barbaraport,Utah,USA,2023-11-17,Gold,In-Store
CUST00745,Jeremiah,Allen,Male,43,fwilliams@gmail.com,001-192-685-7249x6308,Port Amy,Kansas,USA,2021-11-23,Gold,Web
CUST00746,Edward,Fleming,Other,31,trancharles@hotmail.com,726-529-4117,Gabrielland,Washington,USA,2022-04-05,Platinum,Web
CUST00747,David,Davis,Male,45,michael67@hernandez.com,(238)655-7285,Griffinland,Georgia,USA,2024-03-09,Gold,In-Store
CUST00748,Christian,Phillips,Male,52,tcarter@yahoo.com,001-501-119-8184,Jessechester,Massachusetts,USA,2024-11-22,Silver,Web
CUST00749,John,Melton,Female,20,twatts@buchanan.info,599.043.9413x1772,Mcculloughbury,Rhode Island,USA,2023-02-01,Gold,Mobile App
CUST00750,Sara,Salinas,Male,67,bautistarobert@gmail.com,+1-199-571-3058,Elizabethview,Oklahoma,USA,2021-07-07,Silver,In-Store
CUST00751,George,Gray,Other,59,debra16@johnson.net,(340)660-8517x26224,North James,South Dakota,USA,2023-07-09,Gold,Mobile App
CUST00752,David,Rios,Female,46,barbaracraig@gmail.com,201-904-0798x305,Jasonfort,New Hampshire,USA,2025-11-21,Gold,Mobile App
CUST00753,Clifford,Rose,Male,61,timothy54@knight.com,(474)094-0021x05964,Lake Laurie,Ohio,USA,2026-04-27,Platinum,In-Store
CUST00754,Andrew,Lee,Male,59,andradesarah@singleton.org,(656)093-8291x1741,East Benjamin,Ohio,USA,2023-08-15,Gold,Web
CUST00755,Jeff,Sanchez,Male,52,mbush@yahoo.com,836.044.5781,Johnsonhaven,Maine,USA,2023-05-29,Gold,In-Store
